age,education_level,duration_of_stay,monthly_income_usd,bank_balance_usd,prev_countries_visited,prev_visa_rejections,has_return_ticket,has_criminal_record,visa_approved,financial_ratio,travel_history_score,risk_flag,nationality_American,nationality_Australian,nationality_British,nationality_Canadian,nationality_Chinese,nationality_German,nationality_Indian,nationality_Nigerian,marital_status_Divorced,marital_status_Married,marital_status_Single,destination_country_Australia,destination_country_Canada,destination_country_France,destination_country_Germany,destination_country_UK,destination_country_USA,visa_type_Student,visa_type_Tourist,visa_type_Work
53,3,292,6040,5489,7,1,0,0,1,0.9087748344370861,6,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
61,2,317,3138,116800,11,0,1,0,1,37.22115997450606,11,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
50,2,141,2846,90816,12,5,0,0,0,31.91004919184821,7,5,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
61,2,301,11655,128123,11,0,0,0,1,10.992964392964392,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
53,0,197,844,91891,13,1,0,0,0,108.87559241706161,12,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
36,0,157,12857,75626,16,4,1,0,0,5.882087578750875,12,4,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
43,2,303,7862,41150,12,2,1,0,0,5.234037140676673,10,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
56,2,249,1142,37157,1,3,1,0,0,32.53677758318739,-2,3,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
41,3,209,9304,93433,11,3,1,0,0,10.042239896818574,8,3,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
67,0,232,6317,138368,9,5,1,1,0,21.90406838689251,4,6,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
49,1,168,10585,16826,13,5,0,0,0,1.5896079357581483,8,5,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
26,0,226,9678,45320,0,4,1,0,0,4.682785699524695,-4,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
29,2,44,12353,150130,7,3,1,0,1,12.153323079413907,4,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
60,0,263,3797,63801,8,1,0,0,0,16.803002370292337,7,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
30,3,67,730,1732,10,4,0,1,0,2.372602739726027,6,5,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
24,3,99,8511,83753,5,3,0,0,0,9.84055927623076,2,3,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
56,3,152,1999,49644,16,0,0,0,0,24.834417208604304,16,0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
45,0,92,10097,71565,12,2,0,0,0,7.087748836288006,10,2,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
48,3,235,3706,123623,16,2,1,0,1,33.357528332433894,14,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
37,3,302,3208,157266,20,3,0,1,0,49.02306733167082,17,4,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
33,0,121,9123,187157,18,0,0,0,1,20.514852570426395,18,0,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
52,1,327,3470,30850,6,5,0,0,0,8.890489913544668,1,5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
39,2,348,8913,160947,8,4,0,1,0,18.057556378323795,4,5,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
58,1,223,14503,70917,9,3,1,0,0,4.889815900158588,6,3,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
20,0,185,11925,27903,10,4,1,0,0,2.339874213836478,6,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
26,1,167,14224,64693,3,3,0,0,0,4.548158042744657,0,3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
43,0,46,5265,17673,2,3,1,0,0,3.3566951566951566,-1,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
56,2,195,12815,1762,4,1,1,0,1,0.13749512290284824,3,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
26,0,40,5838,74488,0,1,1,0,1,12.759164097293594,-1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
33,3,44,4007,199675,14,4,1,0,0,49.83154479660594,10,4,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
27,0,218,7399,15413,13,3,0,0,0,2.0831193404514123,10,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
48,0,207,7969,34499,6,3,1,0,0,4.329150458024846,3,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
30,1,93,9519,37459,0,2,1,0,0,3.9351822670448575,-2,2,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
27,2,305,5911,172635,17,5,1,0,0,29.20571815259685,12,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
33,1,337,13105,26571,11,1,1,0,1,2.027546737886303,10,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
66,3,281,9323,30968,5,0,0,0,1,3.3216775715971254,5,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
30,2,200,11719,114559,13,5,1,0,0,9.775492789487158,8,5,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
59,2,7,7723,46547,5,5,0,0,0,6.027062022530105,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
28,3,319,2607,188926,12,1,1,0,1,72.46873801304181,11,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
48,0,287,10139,7484,16,0,0,0,1,0.738139856001578,16,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
20,3,13,10384,23947,20,2,1,0,0,2.3061440677966103,18,2,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
44,2,65,11374,60436,19,2,1,0,1,5.313522067874099,17,2,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
32,3,211,1405,180455,9,2,1,0,1,128.43772241992883,7,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
52,0,329,9135,4729,6,2,1,0,0,0.51767925561029,4,2,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
21,0,21,3899,162512,17,4,0,0,0,41.680430879712745,13,4,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
20,0,304,4399,83679,13,5,0,0,0,19.02227779040691,8,5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
56,2,26,4178,126318,0,0,1,0,1,30.234083293441838,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
69,1,299,11450,179380,12,1,1,0,1,15.666375545851528,11,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
58,3,270,2848,148120,3,1,0,0,0,52.008426966292134,2,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
35,1,26,11549,146033,2,5,1,0,0,12.644644557970388,-3,5,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
46,0,178,9826,196306,1,2,1,0,0,19.97822104620395,-1,2,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
41,3,256,2000,126467,19,2,1,0,1,63.2335,17,2,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
39,2,230,13098,43479,16,2,0,0,0,3.319514429683921,14,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
26,0,86,8122,186847,18,1,0,0,1,23.005048017729624,17,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
66,0,81,5211,75978,13,0,1,0,1,14.580310880829016,13,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
54,2,36,4172,103528,2,1,0,1,0,24.81495685522531,1,2,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
30,3,273,13787,65275,5,0,1,0,1,4.7345325306448105,5,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
59,2,272,12940,79930,9,5,0,0,0,6.176970633693972,4,5,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
32,2,44,11876,135527,15,0,0,0,1,11.411839003031323,15,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
34,0,68,5764,194787,8,1,0,0,1,33.79371963913949,7,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
69,2,219,10849,136227,13,5,0,0,0,12.55664116508434,8,5,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
63,1,120,7586,4033,16,4,1,0,0,0.5316372264698128,12,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
38,1,276,622,119609,3,4,0,0,0,192.29742765273312,-1,4,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
48,0,340,2804,129746,7,3,0,0,0,46.27175463623395,4,3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
67,1,43,12544,157365,6,5,0,0,0,12.545041454081632,1,5,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
39,2,81,970,169152,18,2,1,0,0,174.38350515463918,16,2,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
29,1,62,7197,51952,14,5,1,0,0,7.218563290259831,9,5,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
18,2,342,14841,161156,12,0,0,0,1,10.858837005592616,12,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
38,0,141,5556,45316,5,0,1,0,1,8.156227501799856,5,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
33,2,293,12532,40708,9,2,1,0,1,3.2483242898180658,7,2,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
29,0,224,7669,135224,16,0,1,1,1,17.63254661624723,16,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
67,1,164,13093,83482,6,1,1,0,1,6.376078820743909,5,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
61,3,20,13958,58904,8,5,0,0,0,4.220088837942399,3,5,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
44,1,202,11330,176211,7,3,1,0,0,15.552603706972638,4,3,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
56,0,286,14177,122511,8,3,0,0,1,8.641532058968751,5,3,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
68,3,46,10525,43120,6,5,1,0,0,4.096912114014252,1,5,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
44,3,130,10465,169857,17,3,1,0,1,16.230960344003822,14,3,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
60,3,337,13922,132195,2,0,1,0,1,9.495402959344922,2,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
60,3,91,1680,46273,13,1,0,0,1,27.54345238095238,12,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
24,1,8,8504,69816,7,0,0,0,1,8.20978363123236,7,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
41,0,30,3519,72021,6,2,1,1,0,20.466325660699063,4,3,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
